"No.","Time","Source","Destination","Protocol","Length","Info","The RTT to ACK the segment was"
"39549","12.422244","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46643216 Win=865408 Len=0 TSval=1915946737 TSecr=1455342000","0.009131000"
"39550","12.422257","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46647338 Win=865408 Len=0 TSval=1915946737 TSecr=1455342000","0.009122000"
"39551","12.422267","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46650086 Win=865408 Len=0 TSval=1915946737 TSecr=1455342000","0.009117000"
"39571","12.423548","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46656956 Win=865408 Len=0 TSval=1915946737 TSecr=1455342000","0.009146000"
"39572","12.423572","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46662452 Win=865408 Len=0 TSval=1915946737 TSecr=1455342002","0.009108000"
"39573","12.423585","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46667948 Win=865408 Len=0 TSval=1915946739 TSecr=1455342002","0.009088000"
"39574","12.423596","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46673444 Win=865408 Len=0 TSval=1915946739 TSecr=1455342002","0.008203000"
"39575","12.423609","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46677566 Win=865408 Len=0 TSval=1915946739 TSecr=1455342003","0.008194000"
"39576","12.423617","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46684436 Win=865408 Len=0 TSval=1915946740 TSecr=1455342003","0.008166000"
"39577","12.423627","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46687184 Win=865408 Len=0 TSval=1915946740 TSecr=1455342003","0.008161000"
"39578","12.423635","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46689932 Win=865408 Len=0 TSval=1915946740 TSecr=1455342003","0.008155000"
"39579","12.423649","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46692680 Win=865408 Len=0 TSval=1915946740 TSecr=1455342005","0.006478000"
"39580","12.423657","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46696802 Win=865408 Len=0 TSval=1915946740 TSecr=1455342005","0.006463000"
"39581","12.423670","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46699550 Win=865408 Len=0 TSval=1915946740 TSecr=1455342005","0.006424000"
"39582","12.423683","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46703672 Win=865408 Len=0 TSval=1915946744 TSecr=1455342005","0.006414000"
"39583","12.423691","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46709168 Win=865408 Len=0 TSval=1915946744 TSecr=1455342005","0.006393000"
"39584","12.423703","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46711916 Win=865408 Len=0 TSval=1915946744 TSecr=1455342005","0.006391000"
"39585","12.423711","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46717412 Win=865408 Len=0 TSval=1915946744 TSecr=1455342005","0.005790000"
"39597","12.424814","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46724282 Win=865408 Len=0 TSval=1915946744 TSecr=1455342005","0.006842000"
"39598","12.424836","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46727030 Win=865408 Len=0 TSval=1915946744 TSecr=1455342005","0.006850000"
"39613","12.428508","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46733900 Win=865408 Len=0 TSval=1915946744 TSecr=1455342005","0.010482000"
"39614","12.428544","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46736648 Win=865408 Len=0 TSval=1915946745 TSecr=1455342005","0.006453000"
"39615","12.428556","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46744892 Win=865408 Len=0 TSval=1915946746 TSecr=1455342010","0.006404000"
"39616","12.428568","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46751762 Win=865408 Len=0 TSval=1915946746 TSecr=1455342010","0.006379000"
"39617","12.428576","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46754510 Win=865408 Len=0 TSval=1915946747 TSecr=1455342011","0.005209000"
"39618","12.428588","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46761380 Win=865408 Len=0 TSval=1915946747 TSecr=1455342011","0.005191000"
"39619","12.428597","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46766876 Win=865408 Len=0 TSval=1915946747 TSecr=1455342011","0.005147000"
"39645","12.429733","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46769624 Win=865408 Len=0 TSval=1915946748 TSecr=1455342011","0.006271000"
"39646","12.429755","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46776494 Win=865408 Len=0 TSval=1915946748 TSecr=1455342011","0.006263000"
"39647","12.429769","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46783364 Win=865408 Len=0 TSval=1915946748 TSecr=1455342011","0.005058000"
"39648","12.429779","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46787486 Win=865408 Len=0 TSval=1915946748 TSecr=1455342012","0.005049000"
"39649","12.429791","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46791608 Win=865408 Len=0 TSval=1915946749 TSecr=1455342012","0.005043000"
"39650","12.431708","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46794356 Win=865408 Len=0 TSval=1915946751 TSecr=1455342012","0.005624000"
"39683","12.433218","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46810844 Win=865408 Len=0 TSval=1915946752 TSecr=1455342014","0.007048000"
"39717","12.440526","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46816340 Win=865408 Len=0 TSval=1915946753 TSecr=1455342014","0.011006000"
"39718","12.440564","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46830080 Win=865408 Len=0 TSval=1915946755 TSecr=1455342017","0.010949000"
"39719","12.440579","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46846568 Win=865408 Len=0 TSval=1915946755 TSecr=1455342017","0.010891000"
"39720","12.440592","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46849316 Win=865408 Len=0 TSval=1915946756 TSecr=1455342020","0.007641000"
"39721","12.440601","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46867178 Win=865408 Len=0 TSval=1915946757 TSecr=1455342020","0.007569000"
"39735","12.441294","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46872674 Win=865408 Len=0 TSval=1915946761 TSecr=1455342020","0.008203000"
"39736","12.441317","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46879544 Win=865408 Len=0 TSval=1915946762 TSecr=1455342020","0.008196000"
"39764","12.442913","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46885040 Win=865408 Len=0 TSval=1915946762 TSecr=1455342020","0.009768000"
"39765","12.442951","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46900154 Win=865408 Len=0 TSval=1915946762 TSecr=1455342020","0.008894000"
"39778","12.444507","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46912520 Win=865408 Len=0 TSval=1915946763 TSecr=1455342021","0.010396000"
"39779","12.444531","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46918016 Win=865408 Len=0 TSval=1915946763 TSecr=1455342028","0.004129000"
"39780","12.444547","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46924886 Win=865408 Len=0 TSval=1915946764 TSecr=1455342028","0.004111000"
"39781","12.444561","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46934504 Win=865408 Len=0 TSval=1915946765 TSecr=1455342028","0.004082000"
"39782","12.444571","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46940000 Win=865408 Len=0 TSval=1915946765 TSecr=1455342028","0.003383000"
"39807","12.449699","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46953740 Win=865408 Len=0 TSval=1915946765 TSecr=1455342029","0.008450000"
"39808","12.449729","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46959236 Win=865408 Len=0 TSval=1915946766 TSecr=1455342030","0.007235000"
"39809","12.449749","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46964732 Win=865408 Len=0 TSval=1915946766 TSecr=1455342030","0.007230000"
"39810","12.449757","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46979846 Win=865408 Len=0 TSval=1915946767 TSecr=1455342030","0.007091000"
"39811","12.449770","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=46989464 Win=865408 Len=0 TSval=1915946767 TSecr=1455342030","0.007063000"
"39812","12.449778","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47007326 Win=865408 Len=0 TSval=1915946768 TSecr=1455342030","0.005312000"
"39875","12.459027","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47011448 Win=865408 Len=0 TSval=1915946773 TSecr=1455342033","0.013586000"
"39888","12.459173","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47040302 Win=865408 Len=0 TSval=1915946774 TSecr=1455342033","0.013568000"
"39889","12.459193","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47047172 Win=865408 Len=0 TSval=1915946776 TSecr=1455342039","0.008072000"
"39890","12.459202","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47077400 Win=865408 Len=0 TSval=1915946776 TSecr=1455342039","0.007908000"
"39908","12.460505","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47089766 Win=865408 Len=0 TSval=1915946780 TSecr=1455342039","0.006902000"
"39909","12.462904","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47104880 Win=865408 Len=0 TSval=1915946780 TSecr=1455342041","0.009234000"
"39910","12.462928","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47114498 Win=865408 Len=0 TSval=1915946781 TSecr=1455342045","0.005122000"
"39911","12.462941","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47119994 Win=865408 Len=0 TSval=1915946781 TSecr=1455342045","0.005114000"
"39937","12.464197","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47125490 Win=865408 Len=0 TSval=1915946783 TSecr=1455342045","0.006339000"
"39938","12.464223","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47132360 Win=865408 Len=0 TSval=1915946783 TSecr=1455342047","0.005099000"
"39939","12.464238","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47141978 Win=865408 Len=0 TSval=1915946783 TSecr=1455342047","0.005078000"
"39965","12.467280","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47162588 Win=865408 Len=0 TSval=1915946786 TSecr=1455342048","0.006818000"
"39966","12.467324","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47172206 Win=865408 Len=0 TSval=1915946787 TSecr=1455342048","0.003309000"
"40014","12.476563","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47181824 Win=865408 Len=0 TSval=1915946788 TSecr=1455342051","0.012511000"
"40026","12.476738","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47195564 Win=865408 Len=0 TSval=1915946788 TSecr=1455342051","0.012598000"
"40027","12.476755","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47199686 Win=865408 Len=0 TSval=1915946789 TSecr=1455342051","0.012599000"
"40040","12.476879","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47206556 Win=865408 Len=0 TSval=1915946790 TSecr=1455342053","0.010992000"
"40041","12.476890","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47214800 Win=865408 Len=0 TSval=1915946790 TSecr=1455342053","0.010647000"
"40042","12.476903","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47234036 Win=865408 Len=0 TSval=1915946795 TSecr=1455342054","0.010556000"
"40043","12.476913","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47240906 Win=865408 Len=0 TSval=1915946795 TSecr=1455342055","0.008905000"
"40044","12.476925","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47246402 Win=865408 Len=0 TSval=1915946795 TSecr=1455342055","0.008892000"
"40045","12.476933","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47250524 Win=865408 Len=0 TSval=1915946795 TSecr=1455342055","0.008881000"
"40046","12.476943","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47254646 Win=865408 Len=0 TSval=1915946795 TSecr=1455342055","0.008873000"
"40047","12.476957","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47262890 Win=865408 Len=0 TSval=1915946796 TSecr=1455342060","0.004030000"
"40048","12.476965","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47275256 Win=865408 Len=0 TSval=1915946796 TSecr=1455342060","0.003983000"
"40049","12.477935","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47284874 Win=865408 Len=0 TSval=1915946798 TSecr=1455342062","0.003617000"
"40106","12.483439","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47298614 Win=865408 Len=0 TSval=1915946798 TSecr=1455342062","0.009061000"
"40121","12.483595","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47312354 Win=865408 Len=0 TSval=1915946800 TSecr=1455342064","0.006887000"
"40122","12.486236","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47320598 Win=865408 Len=0 TSval=1915946802 TSecr=1455342064","0.009416000"
"40137","12.486407","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47330216 Win=865408 Len=0 TSval=1915946802 TSecr=1455342064","0.009544000"
"40138","12.486426","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47342582 Win=865408 Len=0 TSval=1915946803 TSecr=1455342067","0.006955000"
"40139","12.486437","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47349452 Win=865408 Len=0 TSval=1915946803 TSecr=1455342067","0.006670000"
"40140","12.486466","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47361818 Win=865408 Len=0 TSval=1915946804 TSecr=1455342067","0.006630000"
"40141","12.486477","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47375558 Win=865408 Len=0 TSval=1915946804 TSecr=1455342068","0.005984000"
"40156","12.487877","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47381054 Win=865408 Len=0 TSval=1915946805 TSecr=1455342068","0.007359000"
"40157","12.487909","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47386550 Win=865408 Len=0 TSval=1915946806 TSecr=1455342069","0.006639000"
"40158","12.487922","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47398916 Win=865408 Len=0 TSval=1915946806 TSecr=1455342069","0.006597000"
"40159","12.487933","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47411282 Win=865408 Len=0 TSval=1915946806 TSecr=1455342069","0.004422000"
"40180","12.488992","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47414030 Win=865408 Len=0 TSval=1915946808 TSecr=1455342071","0.005469000"
"40181","12.489014","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47426396 Win=865408 Len=0 TSval=1915946809 TSecr=1455342071","0.005436000"
"40213","12.491799","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47434640 Win=865408 Len=0 TSval=1915946810 TSecr=1455342074","0.005456000"
"40214","12.491819","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47437388 Win=865408 Len=0 TSval=1915946810 TSecr=1455342074","0.005463000"
"40233","12.493375","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47445632 Win=865408 Len=0 TSval=1915946810 TSecr=1455342074","0.006982000"
"40234","12.493398","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47451128 Win=865408 Len=0 TSval=1915946811 TSecr=1455342074","0.006445000"
"40235","12.493416","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47457998 Win=865408 Len=0 TSval=1915946811 TSecr=1455342074","0.006433000"
"40236","12.493423","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47464868 Win=865408 Len=0 TSval=1915946811 TSecr=1455342074","0.006410000"
"40254","12.494329","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47477234 Win=865408 Len=0 TSval=1915946814 TSecr=1455342076","0.005448000"
"40255","12.494355","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47492348 Win=865408 Len=0 TSval=1915946814 TSecr=1455342076","0.005407000"
"40256","12.495559","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47501966 Win=865408 Len=0 TSval=1915946815 TSecr=1455342079","0.003959000"
"40257","12.496808","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47525324 Win=865408 Len=0 TSval=1915946816 TSecr=1455342079","0.005088000"
"40258","12.496862","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47540438 Win=865408 Len=0 TSval=1915946816 TSecr=1455342079","0.003600000"
"40291","12.498748","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47550056 Win=865408 Len=0 TSval=1915946818 TSecr=1455342081","0.005449000"
"40292","12.498782","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47558300 Win=865408 Len=0 TSval=1915946818 TSecr=1455342081","0.005452000"
"40312","12.500720","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47563796 Win=865408 Len=0 TSval=1915946820 TSecr=1455342081","0.006506000"
"40313","12.500759","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47583032 Win=865408 Len=0 TSval=1915946821 TSecr=1455342082","0.006471000"
"40314","12.503208","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47617382 Win=865408 Len=0 TSval=1915946822 TSecr=1455342086","0.004576000"
"40315","12.503260","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47627000 Win=865408 Len=0 TSval=1915946823 TSecr=1455342086","0.004580000"
"40391","12.508503","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47636618 Win=865408 Len=0 TSval=1915946827 TSecr=1455342088","0.008162000"
"40392","12.508550","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47653106 Win=865408 Len=0 TSval=1915946827 TSecr=1455342088","0.008133000"
"40393","12.508670","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47665472 Win=865408 Len=0 TSval=1915946827 TSecr=1455342091","0.005276000"
"40411","12.511162","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47668220 Win=865408 Len=0 TSval=1915946829 TSecr=1455342092","0.006702000"
"40412","12.511208","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47679212 Win=865408 Len=0 TSval=1915946830 TSecr=1455342092","0.006688000"
"40413","12.512326","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47703944 Win=865408 Len=0 TSval=1915946830 TSecr=1455342092","0.007320000"
"40414","12.512373","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47717684 Win=865408 Len=0 TSval=1915946830 TSecr=1455342092","0.007294000"
"40415","12.512395","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47724554 Win=865408 Len=0 TSval=1915946831 TSecr=1455342095","0.004427000"
"40444","12.514167","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47732798 Win=865408 Len=0 TSval=1915946832 TSecr=1455342095","0.006106000"
"40445","12.514218","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47742416 Win=865408 Len=0 TSval=1915946833 TSecr=1455342095","0.006105000"
"40446","12.514231","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47756156 Win=865408 Len=0 TSval=1915946834 TSecr=1455342095","0.006044000"
"40464","12.515742","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47764400 Win=865408 Len=0 TSval=1915946836 TSecr=1455342098","0.005549000"
"40465","12.515775","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47779514 Win=865408 Len=0 TSval=1915946836 TSecr=1455342098","0.005501000"
"40497","12.517463","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47786384 Win=865408 Len=0 TSval=1915946836 TSecr=1455342101","0.003784000"
"40516","12.521080","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47794628 Win=865408 Len=0 TSval=1915946838 TSecr=1455342101","0.007357000"
"40528","12.521255","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47817986 Win=865408 Len=0 TSval=1915946838 TSecr=1455342101","0.007341000"
"40547","12.521461","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47823482 Win=865408 Len=0 TSval=1915946839 TSecr=1455342103","0.006074000"
"40548","12.521474","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47841344 Win=865408 Len=0 TSval=1915946840 TSecr=1455342103","0.005995000"
"40549","12.521490","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47850962 Win=865408 Len=0 TSval=1915946841 TSecr=1455342105","0.004308000"
"40550","12.521501","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47875694 Win=865408 Len=0 TSval=1915946841 TSecr=1455342105","0.004138000"
"40551","12.521919","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47883938 Win=865408 Len=0 TSval=1915946842 TSecr=1455342105","0.004513000"
"40552","12.521951","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47893556 Win=865408 Len=0 TSval=1915946843 TSecr=1455342107","0.002709000"
"40571","12.523521","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47900426 Win=865408 Len=0 TSval=1915946843 TSecr=1455342107","0.004243000"
"40572","12.523548","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47908670 Win=865408 Len=0 TSval=1915946843 TSecr=1455342107","0.004226000"
"40606","12.527854","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47915540 Win=865408 Len=0 TSval=1915946844 TSecr=1455342109","0.006661000"
"40628","12.528087","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47919662 Win=865408 Len=0 TSval=1915946845 TSecr=1455342109","0.006871000"
"40629","12.528099","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47948516 Win=865408 Len=0 TSval=1915946846 TSecr=1455342109","0.006658000"
"40654","12.529938","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47963630 Win=865408 Len=0 TSval=1915946847 TSecr=1455342111","0.006515000"
"40655","12.529968","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=47991110 Win=865408 Len=0 TSval=1915946849 TSecr=1455342111","0.005520000"
"40656","12.529989","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48011720 Win=865408 Len=0 TSval=1915946849 TSecr=1455342112","0.005432000"
"40657","12.529998","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48018590 Win=865408 Len=0 TSval=1915946850 TSecr=1455342112","0.005405000"
"40704","12.533557","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48022712 Win=865408 Len=0 TSval=1915946852 TSecr=1455342115","0.005603000"
"40705","12.533579","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48041948 Win=865408 Len=0 TSval=1915946852 TSecr=1455342115","0.005538000"
"40725","12.535287","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48044696 Win=865408 Len=0 TSval=1915946853 TSecr=1455342115","0.007234000"
"40726","12.535316","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48052940 Win=865408 Len=0 TSval=1915946854 TSecr=1455342115","0.005591000"
